ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
VC,2020-12-02,1026,860,0,166,0,0
AN,2020-12-03,1004,709,0,295,0,0
AR,2020-12-03,183,146,0,37,0,0
AS,2020-12-03,123,113,0,10,0,0
CB,2020-12-03,79,79,0,0,0,0
CE,2020-12-03,9,1,0,8,0,0
CL,2020-12-03,356,208,0,148,0,0
CM,2020-12-03,383,314,0,69,0,0
CN,2020-12-03,160,112,0,47,0,1
CT,2020-12-03,1325,1313,0,0,9,3
EX,2020-12-03,140,88,0,52,0,0
GA,2020-12-03,310,292,0,18,0,0
IB,2020-12-03,310,253,1,56,0,0
MC,2020-12-03,140,95,0,45,0,0
MD,2020-12-03,1008,636,0,372,0,0
ML,2020-12-03,12,3,0,9,0,0
NC,2020-12-03,95,64,0,31,0,0
PV,2020-12-03,370,198,0,172,0,0
RI,2020-12-03,41,39,0,2,0,0
VC,2020-12-03,961,801,0,160,0,0
AN,2020-12-04,1071,735,0,336,0,0
AR,2020-12-04,209,156,0,53,0,0
AS,2020-12-04,113,102,0,11,0,0
CB,2020-12-04,84,83,0,0,0,1
CE,2020-12-04,6,1,0,5,0,0
CL,2020-12-04,369,230,0,139,0,0
CM,2020-12-04,445,371,0,73,1,0
CN,2020-12-04,230,184,0,46,0,0
CT,2020-12-04,1417,1399,0,0,11,7
EX,2020-12-04,110,78,0,31,0,1
GA,2020-12-04,277,260,0,17,0,0
IB,2020-12-04,287,253,0,34,0,0
MC,2020-12-04,205,167,0,38,0,0
MD,2020-12-04,1024,612,0,412,0,0
ML,2020-12-04,18,6,0,12,0,0
NC,2020-12-04,95,62,0,32,0,1
PV,2020-12-04,370,174,0,196,0,0
RI,2020-12-04,58,55,0,3,0,0
VC,2020-12-04,1044,881,0,163,0,0
AN,2020-12-05,807,577,0,230,0,0
AR,2020-12-05,201,143,0,58,0,0
AS,2020-12-05,113,108,0,5,0,0
CB,2020-12-05,82,82,0,0,0,0
CE,2020-12-05,7,1,0,6,0,0
CL,2020-12-05,230,128,0,101,1,0
CM,2020-12-05,280,213,0,67,0,0
CN,2020-12-05,178,133,0,44,0,1
CT,2020-12-05,913,911,0,0,0,2
EX,2020-12-05,123,81,0,42,0,0
GA,2020-12-05,356,344,0,12,0,0
IB,2020-12-05,254,215,1,38,0,0
MC,2020-12-05,150,120,1,29,0,0
MD,2020-12-05,735,413,0,322,0,0
ML,2020-12-05,6,1,0,5,0,0
NC,2020-12-05,92,59,0,33,0,0
PV,2020-12-05,461,303,0,158,0,0
RI,2020-12-05,40,39,0,1,0,0
VC,2020-12-05,843,675,0,168,0,0
AN,2020-12-06,576,353,0,223,0,0
AR,2020-12-06,157,105,0,52,0,0
AS,2020-12-06,127,120,0,7,0,0
CB,2020-12-06,56,55,0,0,0,1
CE,2020-12-06,11,2,0,9,0,0
CL,2020-12-06,252,146,0,106,0,0
CM,2020-12-06,215,161,0,54,0,0
CN,2020-12-06,173,127,0,46,0,0
CT,2020-12-06,688,686,0,0,0,2
EX,2020-12-06,90,51,1,38,0,0
GA,2020-12-06,276,264,0,12,0,0
IB,2020-12-06,217,183,0,34,0,0
MC,2020-12-06,85,56,1,28,0,0
MD,2020-12-06,787,396,0,391,0,0
ML,2020-12-06,10,4,0,6,0,0
NC,2020-12-06,89,63,0,26,0,0
PV,2020-12-06,291,187,0,104,0,0
RI,2020-12-06,34,32,0,2,0,0
VC,2020-12-06,709,542,0,167,0,0
AN,2020-12-07,624,364,0,260,0,0
AR,2020-12-07,186,119,0,67,0,0
AS,2020-12-07,133,127,0,6,0,0
CB,2020-12-07,81,77,0,0,0,4
CE,2020-12-07,8,0,0,8,0,0
CL,2020-12-07,285,183,0,102,0,0
CM,2020-12-07,374,300,0,74,0,0
CN,2020-12-07,203,144,0,59,0,0
CT,2020-12-07,1678,1671,0,0,3,4
EX,2020-12-07,109,59,1,49,0,0
GA,2020-12-07,325,302,0,23,0,0
IB,2020-12-07,276,216,1,59,0,0
MC,2020-12-07,136,88,0,48,0,0
MD,2020-12-07,1082,556,0,526,0,0
ML,2020-12-07,12,3,0,9,0,0
NC,2020-12-07,97,75,0,22,0,0
PV,2020-12-07,461,303,0,158,0,0
RI,2020-12-07,41,38,0,3,0,0
VC,2020-12-07,918,693,0,225,0,0
AN,2020-12-08,606,362,0,244,0,0
AR,2020-12-08,176,117,0,59,0,0
AS,2020-12-08,167,160,0,7,0,0
CB,2020-12-08,68,67,0,0,0,1
CE,2020-12-08,4,2,0,2,0,0
CL,2020-12-08,261,141,0,120,0,0
CM,2020-12-08,380,278,0,101,1,0
CN,2020-12-08,150,93,0,57,0,0
CT,2020-12-08,1016,1011,0,0,3,2
EX,2020-12-08,120,74,2,44,0,0
GA,2020-12-08,311,291,0,20,0,0
IB,2020-12-08,304,233,0,71,0,0
MC,2020-12-08,125,70,0,55,0,0
MD,2020-12-08,1129,565,0,564,0,0
ML,2020-12-08,8,1,0,7,0,0
NC,2020-12-08,83,54,0,29,0,0
PV,2020-12-08,461,345,0,116,0,0
RI,2020-12-08,38,34,0,4,0,0
VC,2020-12-08,963,728,0,235,0,0
AN,2020-12-09,921,565,0,356,0,0
AR,2020-12-09,213,162,0,51,0,0
AS,2020-12-09,104,96,0,8,0,0
CB,2020-12-09,87,87,0,0,0,0
CE,2020-12-09,10,2,0,8,0,0
CL,2020-12-09,355,209,0,146,0,0
CM,2020-12-09,504,376,0,128,0,0
CN,2020-12-09,206,132,0,74,0,0
CT,2020-12-09,2069,2054,0,0,8,7
EX,2020-12-09,195,106,0,89,0,0
GA,2020-12-09,387,349,0,38,0,0
IB,2020-12-09,397,320,2,75,0,0
MC,2020-12-09,202,133,1,67,0,1
MD,2020-12-09,1526,804,0,722,0,0
ML,2020-12-09,24,10,0,14,0,0
NC,2020-12-09,92,58,0,34,0,0
PV,2020-12-09,447,273,0,174,0,0
RI,2020-12-09,55,54,0,1,0,0
VC,2020-12-09,1232,926,0,306,0,0
AN,2020-12-10,1119,786,0,333,0,0
AR,2020-12-10,225,173,0,52,0,0
AS,2020-12-10,139,133,0,6,0,0
CB,2020-12-10,76,74,0,0,0,2
CE,2020-12-10,9,1,0,8,0,0
CL,2020-12-10,345,206,0,139,0,0
CM,2020-12-10,516,406,0,110,0,0
CN,2020-12-10,207,146,0,61,0,0
CT,2020-12-10,2019,2001,0,0,12,6
EX,2020-12-10,204,121,0,82,0,1
GA,2020-12-10,389,346,0,43,0,0
IB,2020-12-10,347,277,2,68,0,0
MC,2020-12-10,222,143,0,78,0,1
MD,2020-12-10,1674,986,0,688,0,0
ML,2020-12-10,21,10,0,11,0,0
NC,2020-12-10,105,77,0,28,0,0
PV,2020-12-10,434,229,0,205,0,0
RI,2020-12-10,46,45,0,1,0,0
VC,2020-12-10,1595,1268,0,327,0,0
AN,2020-12-11,1271,785,0,486,0,0
AR,2020-12-11,259,196,0,63,0,0
AS,2020-12-11,121,117,0,4,0,0
CB,2020-12-11,69,67,0,0,0,2
CE,2020-12-11,9,1,0,8,0,0
CL,2020-12-11,335,195,0,138,2,0
CM,2020-12-11,542,413,0,129,0,0
CN,2020-12-11,206,137,0,69,0,0
CT,2020-12-11,2098,2080,0,0,11,7
EX,2020-12-11,238,123,0,115,0,0
GA,2020-12-11,304,271,0,33,0,0
IB,2020-12-11,363,292,1,70,0,0
MC,2020-12-11,206,140,0,66,0,0
MD,2020-12-11,1929,1121,0,808,0,0
ML,2020-12-11,15,4,0,11,0,0
NC,2020-12-11,85,63,0,22,0,0
PV,2020-12-11,395,195,0,200,0,0
RI,2020-12-11,54,54,0,0,0,0
VC,2020-12-11,1667,1304,0,363,0,0
AN,2020-12-12,1019,707,0,312,0,0
AR,2020-12-12,190,140,0,50,0,0
AS,2020-12-12,118,110,0,8,0,0
CB,2020-12-12,77,76,0,0,0,1
CE,2020-12-12,6,3,0,3,0,0
CL,2020-12-12,270,149,0,121,0,0
CM,2020-12-12,416,339,0,77,0,0
CN,2020-12-12,236,169,0,67,0,0
CT,2020-12-12,1440,1437,0,0,0,3
EX,2020-12-12,209,107,1,100,0,1
GA,2020-12-12,337,305,0,32,0,0
IB,2020-12-12,330,250,4,76,0,0
MC,2020-12-12,158,95,0,63,0,0
MD,2020-12-12,1306,674,0,632,0,0
ML,2020-12-12,11,6,0,5,0,0
NC,2020-12-12,111,78,0,33,0,0
PV,2020-12-12,519,364,0,155,0,0
RI,2020-12-12,44,44,0,0,0,0
VC,2020-12-12,1492,1173,0,319,0,0
AN,2020-12-13,659,391,0,268,0,0
AR,2020-12-13,142,98,0,44,0,0
AS,2020-12-13,96,89,0,7,0,0
CB,2020-12-13,78,77,0,0,0,1
CE,2020-12-13,2,0,0,2,0,0
CL,2020-12-13,196,124,0,72,0,0
CM,2020-12-13,349,262,0,87,0,0
CN,2020-12-13,184,125,0,59,0,0
CT,2020-12-13,1236,1229,0,0,5,2
EX,2020-12-13,207,94,0,113,0,0
GA,2020-12-13,366,315,0,51,0,0
IB,2020-12-13,329,242,1,86,0,0
MC,2020-12-13,126,66,0,60,0,0
MD,2020-12-13,1139,518,0,621,0,0
ML,2020-12-13,5,1,0,4,0,0
NC,2020-12-13,73,55,0,18,0,0
PV,2020-12-13,330,189,0,141,0,0
RI,2020-12-13,43,43,0,0,0,0
VC,2020-12-13,1143,823,0,320,0,0
AN,2020-12-14,928,548,0,380,0,0
AR,2020-12-14,225,156,0,69,0,0
AS,2020-12-14,98,88,0,10,0,0
CB,2020-12-14,73,70,0,0,0,3
CE,2020-12-14,6,2,0,4,0,0
CL,2020-12-14,298,185,0,113,0,0
CM,2020-12-14,529,395,0,134,0,0
CN,2020-12-14,196,118,0,78,0,0
CT,2020-12-14,2548,2533,0,0,4,11
EX,2020-12-14,318,165,0,152,0,1
GA,2020-12-14,438,385,0,53,0,0
IB,2020-12-14,492,384,3,105,0,0
MC,2020-12-14,197,102,0,95,0,0
MD,2020-12-14,1919,995,0,924,0,0
ML,2020-12-14,28,19,0,9,0,0
NC,2020-12-14,87,60,0,27,0,0
PV,2020-12-14,516,307,0,209,0,0
RI,2020-12-14,76,72,0,3,0,1
VC,2020-12-14,1689,1250,0,439,0,0
AN,2020-12-15,1123,753,0,370,0,0
AR,2020-12-15,215,163,0,52,0,0
AS,2020-12-15,94,92,0,2,0,0
CB,2020-12-15,68,62,0,0,0,6
CE,2020-12-15,8,4,0,4,0,0
CL,2020-12-15,360,231,0,129,0,0
CM,2020-12-15,576,460,0,116,0,0
CN,2020-12-15,269,197,0,72,0,0
CT,2020-12-15,2649,2631,0,0,13,5
EX,2020-12-15,350,201,0,149,0,0
GA,2020-12-15,419,373,0,46,0,0
IB,2020-12-15,539,420,1,118,0,0
MC,2020-12-15,199,115,0,84,0,0
MD,2020-12-15,2055,1203,0,852,0,0
ML,2020-12-15,26,9,0,17,0,0
NC,2020-12-15,85,65,0,20,0,0
PV,2020-12-15,426,222,0,204,0,0
RI,2020-12-15,64,63,0,1,0,0
VC,2020-12-15,1822,1429,0,393,0,0
AN,2020-12-16,980,660,0,320,0,0
AR,2020-12-16,199,146,0,53,0,0
AS,2020-12-16,61,56,0,5,0,0
CB,2020-12-16,51,51,0,0,0,0
CE,2020-12-16,5,2,0,3,0,0
CL,2020-12-16,322,213,0,107,2,0
CM,2020-12-16,560,455,0,104,1,0
CN,2020-12-16,215,158,0,56,0,1
CT,2020-12-16,2513,2493,0,0,16,4
EX,2020-12-16,330,183,1,146,0,0
GA,2020-12-16,392,354,0,38,0,0
IB,2020-12-16,533,405,5,123,0,0
MC,2020-12-16,202,138,0,64,0,0
MD,2020-12-16,1970,1191,0,779,0,0
ML,2020-12-16,13,3,0,10,0,0
NC,2020-12-16,102,77,0,25,0,0
PV,2020-12-16,332,183,0,149,0,0
RI,2020-12-16,51,50,0,1,0,0
VC,2020-12-16,1984,1595,0,389,0,0
AN,2020-12-17,905,618,0,287,0,0
AR,2020-12-17,191,141,0,50,0,0
AS,2020-12-17,82,75,0,7,0,0
CB,2020-12-17,58,54,0,0,0,4
CE,2020-12-17,3,0,0,3,0,0
CL,2020-12-17,252,154,0,98,0,0
CM,2020-12-17,553,441,0,112,0,0
CN,2020-12-17,216,161,0,54,0,1
CT,2020-12-17,2411,2398,0,0,12,1
EX,2020-12-17,275,172,0,102,0,1
GA,2020-12-17,340,314,0,26,0,0
IB,2020-12-17,520,403,1,116,0,0
MC,2020-12-17,180,111,0,69,0,0
MD,2020-12-17,1692,1014,0,678,0,0
ML,2020-12-17,18,5,0,13,0,0
NC,2020-12-17,73,55,0,18,0,0
PV,2020-12-17,294,172,0,122,0,0
RI,2020-12-17,45,45,0,0,0,0
VC,2020-12-17,1790,1415,0,375,0,0
AN,2020-12-18,1064,718,0,346,0,0
AR,2020-12-18,196,146,0,50,0,0
AS,2020-12-18,72,65,0,7,0,0
CB,2020-12-18,57,54,0,0,0,3
CE,2020-12-18,1,0,0,1,0,0
CL,2020-12-18,258,158,0,99,1,0
CM,2020-12-18,580,461,0,118,1,0
CN,2020-12-18,193,135,0,57,0,1
CT,2020-12-18,2530,2516,0,0,10,4
EX,2020-12-18,344,206,0,137,0,1
GA,2020-12-18,323,300,0,23,0,0
IB,2020-12-18,512,414,0,98,0,0
MC,2020-12-18,164,104,0,59,1,0
MD,2020-12-18,2008,1162,0,846,0,0
ML,2020-12-18,4,1,0,3,0,0
NC,2020-12-18,85,56,0,29,0,0
PV,2020-12-18,325,173,0,152,0,0
RI,2020-12-18,56,54,0,2,0,0
VC,2020-12-18,2107,1685,0,422,0,0
AN,2020-12-19,684,437,0,247,0,0
AR,2020-12-19,172,112,0,60,0,0
AS,2020-12-19,102,97,0,5,0,0
CB,2020-12-19,52,48,0,0,0,4
CE,2020-12-19,6,1,0,5,0,0
CL,2020-12-19,216,127,0,89,0,0
CM,2020-12-19,418,326,0,92,0,0
CN,2020-12-19,237,178,0,59,0,0
CT,2020-12-19,1852,1850,0,0,2,0
EX,2020-12-19,333,213,0,120,0,0
GA,2020-12-19,327,288,0,39,0,0
IB,2020-12-19,492,372,2,118,0,0
MC,2020-12-19,164,111,0,52,1,0
MD,2020-12-19,1373,745,0,628,0,0
ML,2020-12-19,10,5,0,5,0,0
NC,2020-12-19,69,39,0,30,0,0
PV,2020-12-19,352,245,0,107,0,0
RI,2020-12-19,73,71,0,2,0,0
VC,2020-12-19,1658,1282,0,376,0,0
AN,2020-12-20,575,308,0,267,0,0
AR,2020-12-20,156,114,0,42,0,0
AS,2020-12-20,95,89,0,6,0,0
CB,2020-12-20,64,62,0,0,0,2
CE,2020-12-20,4,1,0,3,0,0
CL,2020-12-20,152,95,0,57,0,0
CM,2020-12-20,386,269,0,117,0,0
CN,2020-12-20,180,125,0,55,0,0
CT,2020-12-20,1687,1687,0,0,0,0
EX,2020-12-20,280,167,0,113,0,0
GA,2020-12-20,299,265,0,34,0,0
IB,2020-12-20,419,309,1,109,0,0
MC,2020-12-20,132,75,0,57,0,0
MD,2020-12-20,1276,642,0,634,0,0
ML,2020-12-20,7,0,0,7,0,0
NC,2020-12-20,71,42,0,29,0,0
PV,2020-12-20,320,204,0,116,0,0
RI,2020-12-20,42,39,0,3,0,0
VC,2020-12-20,1240,882,0,358,0,0
AN,2020-12-21,959,542,0,417,0,0
AR,2020-12-21,206,150,0,56,0,0
AS,2020-12-21,60,55,0,5,0,0
CB,2020-12-21,66,64,0,0,0,2
CE,2020-12-21,4,0,0,4,0,0
CL,2020-12-21,245,152,0,93,0,0
CM,2020-12-21,611,447,0,164,0,0
CN,2020-12-21,141,97,0,44,0,0
CT,2020-12-21,3073,3066,0,0,7,0
EX,2020-12-21,354,199,0,154,0,1
GA,2020-12-21,378,335,0,43,0,0
IB,2020-12-21,505,387,0,118,0,0
MC,2020-12-21,240,150,0,90,0,0
MD,2020-12-21,1923,968,0,955,0,0
ML,2020-12-21,17,1,0,16,0,0
NC,2020-12-21,95,60,0,35,0,0
PV,2020-12-21,350,207,0,143,0,0
RI,2020-12-21,57,55,0,2,0,0
VC,2020-12-21,1944,1471,0,473,0,0
AN,2020-12-22,1091,677,0,414,0,0
AR,2020-12-22,212,147,0,65,0,0
AS,2020-12-22,59,55,0,4,0,0
CB,2020-12-22,61,57,0,0,0,4
CE,2020-12-22,7,1,0,6,0,0
CL,2020-12-22,276,169,0,106,1,0
CM,2020-12-22,694,545,0,149,0,0
CN,2020-12-22,209,157,0,52,0,0
CT,2020-12-22,3225,3217,0,0,7,1
EX,2020-12-22,355,185,0,170,0,0
GA,2020-12-22,395,349,0,46,0,0
IB,2020-12-22,478,376,0,102,0,0
MC,2020-12-22,266,153,0,113,0,0
MD,2020-12-22,2003,1205,0,798,0,0
ML,2020-12-22,13,1,0,12,0,0
NC,2020-12-22,88,57,0,31,0,0
PV,2020-12-22,334,166,0,168,0,0
RI,2020-12-22,62,60,0,2,0,0
VC,2020-12-22,2206,1724,0,482,0,0
AN,2020-12-23,1157,722,0,435,0,0
AR,2020-12-23,214,149,0,65,0,0
AS,2020-12-23,57,53,0,4,0,0
CB,2020-12-23,70,64,0,1,0,5
CE,2020-12-23,5,1,0,4,0,0
CL,2020-12-23,253,141,0,112,0,0
CM,2020-12-23,675,527,0,148,0,0
CN,2020-12-23,153,105,0,48,0,0
CT,2020-12-23,2958,2942,0,0,16,0
EX,2020-12-23,500,311,0,189,0,0
GA,2020-12-23,385,356,0,29,0,0
IB,2020-12-23,420,336,1,83,0,0
MC,2020-12-23,244,156,0,87,0,1
MD,2020-12-23,2144,1432,0,712,0,0
ML,2020-12-23,22,8,0,14,0,0
NC,2020-12-23,116,92,0,24,0,0
PV,2020-12-23,259,111,0,148,0,0
RI,2020-12-23,73,71,0,2,0,0
VC,2020-12-23,2384,1897,0,487,0,0
AN,2020-12-24,1011,663,0,348,0,0
AR,2020-12-24,262,210,0,52,0,0
AS,2020-12-24,80,73,0,7,0,0
CB,2020-12-24,76,74,0,0,0,2
CE,2020-12-24,8,1,0,7,0,0
CL,2020-12-24,223,110,0,113,0,0
CM,2020-12-24,554,435,0,119,0,0
CN,2020-12-24,193,144,0,49,0,0
CT,2020-12-24,2915,2909,0,0,5,1
EX,2020-12-24,334,157,0,177,0,0
GA,2020-12-24,345,303,0,42,0,0
IB,2020-12-24,410,331,0,79,0,0
MC,2020-12-24,263,162,0,101,0,0
MD,2020-12-24,1289,777,0,512,0,0
ML,2020-12-24,5,0,0,5,0,0
NC,2020-12-24,95,65,0,30,0,0
PV,2020-12-24,312,167,0,145,0,0
RI,2020-12-24,57,55,0,2,0,0
VC,2020-12-24,2149,1709,0,440,0,0
AN,2020-12-25,814,478,0,336,0,0
AR,2020-12-25,263,170,0,93,0,0
AS,2020-12-25,66,56,0,10,0,0
CB,2020-12-25,67,64,0,0,0,3
CE,2020-12-25,12,1,0,11,0,0
CL,2020-12-25,185,89,0,96,0,0
CM,2020-12-25,417,302,0,115,0,0
CN,2020-12-25,208,157,0,51,0,0
CT,2020-12-25,1672,1671,0,0,1,0
EX,2020-12-25,286,138,0,148,0,0
GA,2020-12-25,307,287,0,20,0,0
IB,2020-12-25,359,285,0,74,0,0
MC,2020-12-25,231,142,0,89,0,0
MD,2020-12-25,1164,582,0,582,0,0
ML,2020-12-25,9,0,0,9,0,0
NC,2020-12-25,79,52,0,27,0,0
PV,2020-12-25,229,144,0,85,0,0
RI,2020-12-25,62,59,0,3,0,0
VC,2020-12-25,1530,1146,0,384,0,0
AN,2020-12-26,888,496,0,392,0,0
AR,2020-12-26,241,151,0,90,0,0
AS,2020-12-26,131,125,0,6,0,0
CB,2020-12-26,98,94,0,0,0,4
CE,2020-12-26,18,1,0,17,0,0
CL,2020-12-26,251,133,0,118,0,0
CM,2020-12-26,471,337,0,134,0,0
CN,2020-12-26,169,123,0,46,0,0
CT,2020-12-26,2078,2076,0,0,2,0
EX,2020-12-26,500,283,0,217,0,0
GA,2020-12-26,397,349,0,48,0,0
IB,2020-12-26,353,266,0,87,0,0
MC,2020-12-26,318,183,0,135,0,0
MD,2020-12-26,1594,750,0,844,0,0
ML,2020-12-26,16,7,0,9,0,0
NC,2020-12-26,108,79,0,29,0,0
PV,2020-12-26,368,253,0,115,0,0
RI,2020-12-26,69,68,0,1,0,0
VC,2020-12-26,1763,1305,0,458,0,0
AN,2020-12-27,981,539,0,442,0,0
AR,2020-12-27,236,145,0,91,0,0
AS,2020-12-27,125,105,0,20,0,0
CB,2020-12-27,95,87,0,1,0,7
CE,2020-12-27,12,0,0,12,0,0
CL,2020-12-27,311,143,0,168,0,0
CM,2020-12-27,637,430,0,207,0,0
CN,2020-12-27,195,126,0,69,0,0
CT,2020-12-27,1993,1993,0,0,0,0
EX,2020-12-27,520,240,0,280,0,0
GA,2020-12-27,363,318,0,45,0,0
IB,2020-12-27,393,288,0,105,0,0
MC,2020-12-27,312,154,1,157,0,0
MD,2020-12-27,1516,700,0,816,0,0
ML,2020-12-27,10,2,0,8,0,0
NC,2020-12-27,103,65,0,38,0,0
PV,2020-12-27,375,267,0,108,0,0
RI,2020-12-27,94,91,0,3,0,0
VC,2020-12-27,1794,1266,0,528,0,0
AN,2020-12-28,1557,848,0,709,0,0
AR,2020-12-28,356,243,0,113,0,0
AS,2020-12-28,113,98,0,15,0,0
CB,2020-12-28,106,103,0,0,0,3
CE,2020-12-28,22,7,0,15,0,0
CL,2020-12-28,451,238,0,213,0,0
CM,2020-12-28,889,631,0,258,0,0
CN,2020-12-28,269,212,0,57,0,0
CT,2020-12-28,4179,4173,0,0,6,0
EX,2020-12-28,649,291,1,355,0,2
GA,2020-12-28,528,456,0,72,0,0
IB,2020-12-28,471,346,0,125,0,0
MC,2020-12-28,452,228,0,223,0,1
MD,2020-12-28,2510,1240,0,1270,0,0
ML,2020-12-28,33,6,0,27,0,0
NC,2020-12-28,145,90,0,55,0,0
PV,2020-12-28,395,250,0,145,0,0
RI,2020-12-28,122,117,0,5,0,0
VC,2020-12-28,3023,2189,0,834,0,0
AN,2020-12-29,1563,993,0,570,0,0
AR,2020-12-29,313,232,0,81,0,0
AS,2020-12-29,91,78,0,13,0,0
CB,2020-12-29,111,102,0,0,0,9
CE,2020-12-29,22,4,0,18,0,0
CL,2020-12-29,484,250,0,234,0,0
CM,2020-12-29,991,662,0,328,1,0
CN,2020-12-29,224,172,0,52,0,0
CT,2020-12-29,4312,4301,0,0,10,1
EX,2020-12-29,733,374,0,359,0,0
GA,2020-12-29,485,437,0,48,0,0
IB,2020-12-29,360,282,0,78,0,0
MC,2020-12-29,480,259,0,221,0,0
MD,2020-12-29,3094,1659,0,1435,0,0
ML,2020-12-29,22,10,0,12,0,0
NC,2020-12-29,130,96,0,34,0,0
PV,2020-12-29,383,208,0,175,0,0
RI,2020-12-29,118,112,0,6,0,0
VC,2020-12-29,2806,2128,0,678,0,0
AN,2020-12-30,1689,1024,0,665,0,0
AR,2020-12-30,339,247,0,92,0,0
AS,2020-12-30,62,52,0,10,0,0
CB,2020-12-30,94,89,0,0,0,5
CE,2020-12-30,14,0,0,14,0,0
CL,2020-12-30,476,236,0,240,0,0
CM,2020-12-30,1005,738,0,267,0,0
CN,2020-12-30,214,160,0,53,0,1
CT,2020-12-30,4105,4100,0,0,5,0
EX,2020-12-30,717,373,3,341,0,0
GA,2020-12-30,477,422,0,55,0,0
IB,2020-12-30,261,210,0,51,0,0
MC,2020-12-30,481,279,0,202,0,0
MD,2020-12-30,3447,2183,0,1264,0,0
ML,2020-12-30,28,18,0,10,0,0
NC,2020-12-30,118,81,0,37,0,0
PV,2020-12-30,346,172,0,174,0,0
RI,2020-12-30,123,120,0,3,0,0
VC,2020-12-30,3100,2367,0,733,0,0
AN,2020-12-31,1724,1019,0,705,0,0
AR,2020-12-31,352,255,0,97,0,0
AS,2020-12-31,130,121,0,9,0,0
CB,2020-12-31,97,91,0,0,0,6
CE,2020-12-31,15,3,0,12,0,0
CL,2020-12-31,490,238,0,252,0,0
CM,2020-12-31,1014,770,0,243,1,0
CN,2020-12-31,241,193,0,48,0,0
CT,2020-12-31,2417,2410,0,0,5,2
EX,2020-12-31,703,264,0,436,0,3
GA,2020-12-31,496,450,0,46,0,0
IB,2020-12-31,182,168,0,14,0,0
MC,2020-12-31,555,351,0,204,0,0
MD,2020-12-31,1544,877,0,667,0,0
ML,2020-12-31,38,10,0,28,0,0
NC,2020-12-31,95,69,0,26,0,0
PV,2020-12-31,386,203,0,183,0,0
RI,2020-12-31,142,135,0,7,0,0
VC,2020-12-31,3049,2270,0,779,0,0
AN,2021-01-01,1470,829,0,641,0,0
AR,2021-01-01,282,199,0,83,0,0
AS,2021-01-01,141,132,0,9,0,0
CB,2021-01-01,143,134,0,0,0,9
CE,2021-01-01,23,5,0,18,0,0
CL,2021-01-01,571,271,0,300,0,0
CM,2021-01-01,850,616,0,234,0,0
CN,2021-01-01,212,155,0,57,0,0
CT,2021-01-01,1614,1613,0,0,1,0
EX,2021-01-01,571,238,0,333,0,0
GA,2021-01-01,458,413,0,45,0,0
IB,2021-01-01,667,515,0,152,0,0
MC,2021-01-01,492,271,0,220,0,1
MD,2021-01-01,1289,626,0,663,0,0
ML,2021-01-01,20,6,0,14,0,0
NC,2021-01-01,121,82,0,39,0,0
PV,2021-01-01,276,162,0,114,0,0
RI,2021-01-01,82,75,0,7,0,0
VC,2021-01-01,2881,2134,0,747,0,0
AN,2021-01-02,1659,893,0,766,0,0
AR,2021-01-02,320,195,0,125,0,0
AS,2021-01-02,152,145,0,7,0,0
CB,2021-01-02,104,98,0,1,0,5
CE,2021-01-02,24,0,0,24,0,0
CL,2021-01-02,660,291,0,369,0,0
CM,2021-01-02,902,634,0,267,1,0
CN,2021-01-02,205,151,0,54,0,0
CT,2021-01-02,2034,2032,0,0,0,2
EX,2021-01-02,736,328,1,407,0,0
GA,2021-01-02,553,484,0,69,0,0
IB,2021-01-02,727,562,0,165,0,0
MC,2021-01-02,683,354,0,328,1,0
MD,2021-01-02,1758,905,0,853,0,0
ML,2021-01-02,23,7,0,16,0,0
NC,2021-01-02,122,83,0,39,0,0
PV,2021-01-02,365,244,0,121,0,0
RI,2021-01-02,101,96,0,5,0,0
VC,2021-01-02,3039,2102,0,937,0,0
AN,2021-01-03,1935,1014,0,921,0,0
AR,2021-01-03,388,252,0,136,0,0
AS,2021-01-03,187,172,0,15,0,0
CB,2021-01-03,119,110,0,1,0,8
CE,2021-01-03,19,0,0,19,0,0
CL,2021-01-03,726,314,0,412,0,0
CM,2021-01-03,1060,674,0,385,1,0
CN,2021-01-03,209,138,0,71,0,0
CT,2021-01-03,1973,1972,0,0,0,1
EX,2021-01-03,678,301,0,377,0,0
GA,2021-01-03,631,561,0,70,0,0
IB,2021-01-03,690,533,0,157,0,0
MC,2021-01-03,866,439,3,423,1,0
MD,2021-01-03,1367,627,0,740,0,0
ML,2021-01-03,19,7,0,12,0,0
NC,2021-01-03,135,73,0,62,0,0
PV,2021-01-03,391,274,0,117,0,0
RI,2021-01-03,128,123,0,5,0,0
VC,2021-01-03,2991,2055,0,936,0,0
AN,2021-01-04,2893,1526,0,1367,0,0
AR,2021-01-04,518,369,0,149,0,0
AS,2021-01-04,152,142,0,10,0,0
CB,2021-01-04,117,114,0,2,0,1
CE,2021-01-04,26,2,0,24,0,0
CL,2021-01-04,1112,463,0,649,0,0
CM,2021-01-04,1477,990,0,486,1,0
CN,2021-01-04,269,198,0,71,0,0
CT,2021-01-04,3904,3896,0,0,8,0
EX,2021-01-04,1044,461,1,580,1,1
GA,2021-01-04,759,680,0,79,0,0
IB,2021-01-04,790,603,0,187,0,0
MC,2021-01-04,1213,591,4,614,2,2
MD,2021-01-04,4049,1574,0,2475,0,0
ML,2021-01-04,42,13,0,29,0,0
